"NUSAP1","PDGFRB","FOSL1","BOP1","NKD1","SLC2A1","TEAD4","SEMA5B","IL8","CD14","CETN2","SYT17","CDH5","CCDC80","AL161457.1","CD19","SMC1A","CD3G","DNAJB1","FBLN7","CTLA4","RPS15A","FAM102A","GPR37","AL031710.2","ACVR2B","ZNF804B","TNFRSF17",NA,"AL031316.1","AC016831.1","FAM129A","RNF213","PGLYRP1","IL2RB","TBX21","GCSAML","NDST2","FAM111A",NA,"ADAMDEC1","RNASE6","C8B","C2","SLC35A5","APOC2",NA,NA,"CLLU1OS","TMEM170B","AATBC","USP37","IRF4","UVRAG","HLA-DQA2","WDFY4","NECAB1","DAPK2","PI15","MRPS12",NA,NA,"CD83","EOMES",NA,"IFNG","CD5","BLK",NA,NA,NA,"C10orf54",NA,NA,"PGLYRP1",NA,NA,"CSF3R",NA,NA,NA,NA,"COL6A2","LAMB3","ADAMTS4","KDR","MMRN2","MYBL2",NA,"TNFRSF9","LRMP","IFI6","DNPH1",NA,"SPP1","HPRT1","NT5C3B","OAZ1","GNA15","AC016831.7","AFAP1L2","TNFRSF9","  IRF4","HIST1H4C","NR4A2","IGLL5","F3","ENTPD1","ATM","VCAM1","PLAC8","CHAF1B","MCAM","CCL4","TYMS","HNRNPU","WISP2","IFIT2","SFRP2","ID4","CA9","DSTN","KRT18","CYB5A","SLC18A2","PIGR","PPP1R14A","CD68","CXCR4","CSF2RA","ISLR","ACP5","CST7","TRBC2","CD2","BGN","CENPF","PLEK","ITM2C","MZB1","SPOCK2","NLRP3","LYN","HLA-DQB1","EPCAM","LMO7","SFTA2","PPFIBP1","TIMP3","HLA-DQA2","PLVAP","PTGDS","SNTN","TMEM100","TAGLN",NA,NA,"GNLY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HLA-E"
"CKS2","PCOLCE","SLCO4A1","NOP16","CFTR","ADM","ADM","FLT1","S100A9","FCGR2A","TPPP3","CCDC106","CD34","COL10A1","STRADB","FCRLA","TMPO","PDE4D","HSPA8","SESN3","SETD1B",NA,"BRD2","AC073195.1","FUT8-AS1","BEST3","JSRP1","AC093802.1",NA,"CCL3","LCP2","CASS4","IFIH1","CRISP3","ADAMTS17","CEP78","LEO1","CLCN3","SSX2IP",NA,"PLEKHO1","SRGAP1","AGRP","DAB2","AC109326.1","PDXK",NA,NA,"CCL7","GK5","MTHFR","CD300C","GZMB","SLCO5A1","CD1E","LGALS2","SFTPA1","SUSD2","KCNK3","TNNC2",NA,NA,"TNFSF4","CD8A",NA,"KIR2DL4","TRAT1","FCRL5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXCR4",NA,NA,NA,NA,"COL6A3","LAMC2","ADAMTS5","ANGPT1",NA,"BUB1",NA,"ACP5","RNF19A","TPI1","LAYN",NA,"NFATC1","JAK3","NLRP6","WIPI2","MIR4435-2HG","ANXA7","KLRC1","ACP5","  AFAP1",NA,NA,NA,"IFI16","ETV1","LY9","PHLDA1","SORL1","NCF1","ARHGDIB","CD69","SMC4","WSB1","EFEMP1","TIMP1","ASPN","TM4SF1","TGFBI","CSRP2","HAS1","SLC34A2","RHEX","CXCL1","ADIRF","CTSZ","ADAM28","LAMP3","CENPF","C1QC","KLRF1","BTG1","TRBC2","TAGLN","HMGB2","BCL2A1","TCF4","DERL3","RGS1","JARID2","PELATON","CLEC9A","KRT17","HOPX","CYB5A","CLDN5","CAVIN2","HLA-DRB1","A2M","ADH1B","PIFO","RAMP2","COL5A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDO1"
"PTTG1","OLFML2B",NA,"NOP2","LGR5","UPP1","BAK1","TIE1","TNFAIP3","HLA-DMA","FOXJ1","RHOV","PLVAP","MMP3","DMTN","BLK","STMN1","PTPRA","MT1B","BTLA","FAM53B",NA,"DUSP2","RHBDF1","RCBTB1","UBTF","IGHA2","LINC02302",NA,"ATP6V1G1","CLEC7A","SH2B2","PARP9","FOSL1","CD160","ADGRG1","IL1RL1","BEGAIN","MPHOSPH9",NA,"TPMT","MERTK","ABCG1","FOLR2","SLC7A6OS","ITGB2",NA,NA,"ABL2","UPP1","TAOK1","NAF1","LAMP5","GCSAM","PKIB","DNASE1L3","AGTR2","UPK3B","ITGA7","MNX1",NA,NA,"ICOSLG","CD8B",NA,"EOMES",NA,"PAX5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IL6R",NA,NA,NA,NA,"CXCL12","TNC","LOX","ANGPT2",NA,"PLK1",NA,"CTLA4","MTHFD2","CD82","PARK7",NA,"PDCD1","GBP2","ANK3","POLR1C","IFNG","CMTM7","ETV1","CTLA4","  SLC4A10",NA,NA,NA,"IFI27","TNFRSF9","GIMAP5","DUSP10",NA,"EPSTI1","GJA4","DUSP2","TK1","DNAJA4","GPC3","IDO1","FN1","NR2F2","RFLNB","TINAGL1","UPK3B","FOLR1","LTC4S","MUC5B","TPM1","C1QA","LINC00926","CD83","TOP2A","FTL","CTSW","CXCR4","IL32","TPM2","UBE2C","OSM","RGS2","SSR4","CD7","S100A12","NAMPT","CD74","KRT7","CEACAM6","CTSH","CLU","GNG11","CST3","TIMP3","SFRP2","CETN2","TM4SF1","MMP11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAG3"
"KNTC1","COL6A3",NA,"NPM3","ODAM","ANGPTL4","PLAUR","CDH6","CXCL1","LAPTM5","FAM216B","CXCL1","RAMP3","ISLR","HBQ1","CD37","SMC2","TATDN2","PRKD2","TIAM1","STK17B",NA,"CXCR4","AC114546.3","TGFBR3L","ZDHHC8","AL109761.1","AC087565.2",NA,"ATP6V1C1","NLRC4","HOTAIRM1","UBE2L6","CKAP4","SCML4","CX3CR1","RAB27B","SLC25A44","POC1A",NA,"P2RX7","MAFB","VSIG4","ABCA1","DPH3","GALM",NA,NA,"RETN","MAP2K1","THOC5","SATB1","SLC15A4","LAMP3","CD1C","SHTN1","LRRK2","GPRC5A","LAMC3","PDHB",NA,NA,"TNFSF9",NA,NA,"GZMB",NA,"STAP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXCR2",NA,NA,NA,NA,"FBLN1","ELN",NA,"TEK",NA,"CCNB1",NA,"RBPJ","IFNG","TNFRSF4","APOBEC3C",NA,"IER5","LINC01358","ZMAT1","SNAI1","CD38","TAF7","GOLIM4","RBPJ","  IGFBP3",NA,NA,NA,"IFI30","CADM1","FOS","GALNT2",NA,"FBXO6","TPPP3","RGS1","CDKN3","SOD2","ADH1B","ISG15","COL8A1","CCL8","ALDOA","PPP1R14A","RARRES1","CEACAM6","HPGD","CLU","MGP","C1QB","MEF2C","HLA-DPB1","COL6A1","PPARG","KLRB1","SARAF","CD3E","COL4A1","TYMS","IER3","JCHAIN","IGHA2","BATF","GK","C5AR1","IRF8","GPX2","MYL9","MUC1","RAMP2","GPX3","MS4A6A","EGFL7","RARRES2","AGR3","MGP","BGN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NKG7"
"KPNA2","THY1",NA,"PAICS",NA,"NDRG1","TUBA1C","DLL4","BCL2A1","SRGN","CCDC170","WFDC2","PTPRB","MOXD1","SLC4A1","LINC00926","FANCI","SYNGR3","HSPA1B","RETREG1","RGPD1",NA,"CLDND1","CAMK2A","FTSJ1","MC3R","PRSS50","UBL7",NA,"PLEKHB2","MRVI1-AS1","HIST1H2BC","IFIT5","AL034397.3","KLRC2","AC092821.3","KIDINS220","PTGS1","CDC5L",NA,"KCTD17","AC008957.3","PNPLA6","LGMN","CYTL1","CD68",NA,NA,"MAMLD1","TRMT6","AC010530.1","LINC01678","RUBCN","ANKRD33B","AXL","NRARP","AHCYL2","CAV1","PPP1R14A","PSMB3",NA,NA,"CD70",NA,NA,"FGFBP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CCL15",NA,NA,NA,NA,"LUM","COL5A1",NA,"VWF",NA,"MCM2",NA,"MIR155","YWHAQ","DNPH1","IL21R-AS1",NA,"NR4A2","GBP3","GPR15","BOLA2-SMG1P6","GBP5","BEST1","DOCK5","MIR155","  FKBP5",NA,NA,NA,"IFI35","CTLA4","GIMAP7","PMAIP1",NA,"ZNHIT3","PLXDC1","AREG","HMGN2","KDM6B","TNXB","RSAD2","COL12A1","C7","TPI1","ADAMTS1","MSLN","CXCL17","HDC","CXCL17","DES","MS4A6A","LY9","RASSF4","ACTA2","FN1","GZMA","CD3G","CST7","COL1A1","NUSAP1","SLC25A37","SPIB","IGHGP","CD27","KYNU","SMAP2","WDFY4","S100A2","KRT19","MGST1","SNCG","RAMP3","CD74","GNG11","C1R","DNAH12","VWF","ISLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDCD1LG2"
"ACTL6A","FSTL1",NA,"TBRG4",NA,"PDK1","CDC20","FLT4","EMR2","TYROBP","SNTN","CAPN13","RAMP2","DIO2","RANBP10","LINC01781","GTSE1","LRRN3","HSP90AB1","CNIH1","PBXIP1",NA,"CDC42SE2","ARHGAP35","ARHGAP26-AS1","IGLC3","BLNK","KDELR1",NA,"GABARAPL2","EIF4A3","AC012368.1","TAGAP","CLEC4D","AL359962.2","PTGDR","CNRIP1","C20orf96","CORT",NA,"SCIMP","SCN1B","AC026369.3","CFD","TMEM255A","MFSD7",NA,NA,"BCAT1","GAS7","ATG3","LIMS1","SMPD3","EBI3","PPM1N","RAB32","ABCA3","FSTL3","ADAMTS4","RHEB",NA,NA,NA,NA,NA,"KLRF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSF1",NA,NA,NA,NA,"MFAP5","COL11A1",NA,"CDH5",NA,"MCM6",NA,"CXCR6","BHLHE40-AS1","CST7","ICOS",NA,"CD244","TSEN15","DHRS3","CHKA","BATF","PHF3","ZNF683","CXCR6","  PITRM1",NA,NA,NA,"IFI44","MYO7A","TES","CREM",NA,"TFDP1","MEF2C","HLA-DQA1","NUSAP1","RND3","IGF1","GBP1","INHBA","TNC","SLC16A3","CRYAB","C1R","HOPX","CLU","CP","BGN","LGMN","CD83","ID2","TPM1","GRN","TRDC","ZFP36L2","GZMK","SPARCL1","C1QB","RGS2","SERPINF1","IGHM","CTLA4","ACSL1","LILRA5","HLA-DRA","AKR1C1","FOLR1","CXCL17","APP","EGFL7","HLA-DRB5","CLEC14A","CCN1","HOATZ","FAM107A","AEBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSMB10"
"DKC1","GPR124",NA,"MRPL12",NA,"SLC16A3","IL8","ENPEP","LILRB3","ALOX5AP","CCDC146","ATP12A","SOX18","COL3A1","AGXT","MGAT5","NCAPH","RTF1","FBXL16","ZBED2","TLK1",NA,"THEMIS","AC079298.3","IGLL5","RIMBP2","PDIA6","AC090515.5",NA,"TPRA1","UBE2W","KRT23","TRIM21","SDF2","CD7","MLC1","ZC3H12B","DUSP6","H2AFZ",NA,"ATOX1","ATRN","ADAMTSL4","LYVE1","GSDME","CYP27B1",NA,NA,"BAG3","AC040160.2","SALRNA2","HAS1","AC108704.2","NAV1","CD1B","AGPAT1","RASGRF1","COL4A3","RASL12","PCBD1",NA,NA,NA,NA,NA,"SH2D1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MMP3",NA,NA,NA,NA,NA,NA,"CD27","SMCO4","BST2","APOBEC3G",NA,"TRIM25","GPR34","SORL1","PDRG1","SOX4","ACSL3","CTLA4","CD27","  CYLD",NA,NA,NA,"IFI44L","DFNB31","GRAP2","ICOS",NA,"MCM4","UACA","HLA-DQB1","UBE2C","HNRNPH1","DCN","IFIT3","LUM","C10orf10","FAM162A","ACTG2","CPB1","C16orf89","CD69","AGR2","CSRP1","SPP1","IGHD","LSP1","IGFBP7","ALDH2","GZMH","TRBC1","CD3G","A2M","C1QC","PTGS2","PPP1R14B","IGKV4-1","TRBC1","IL1B","CTSS","DNASE1L3","AKR1C2","CAV2","PIGR","NNMT","CLEC14A","C15orf48","TM4SF1","C1S","LRRIQ1","EMP1","COL6A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STAT1"
"KIAA0101","EDNRA",NA,"EXOSC4",NA,"EGLN3","MTHFD1L",NA,"SLC11A1","C1QB","C11orf88","TMPRSS11D","EMCN","LTBP2","ADIPOR1","CR2","PSIP1","CCND2","DNAJC27","SMARCA2","AP001372.2",NA,"PPP2R5C","CCL1","DPEP1","TSTD2","AC010226.1","AL355803.1",NA,"GNPDA1","SLC5A12","GNG10","DDX58","S100A9","CD247","CCL4","MGC16275","MAOB","PSMA1",NA,"WARS","LPAR6","STAC","FUCA1","PLA2G7","VAT1",NA,NA,"INHBA","CD300E","TSC2","AC011365.1","SPIB","BIRC3","PLEK2","CLCN4","SFTPD","RS1","LMOD1","GLO1",NA,NA,NA,NA,NA,"NCR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MMP2",NA,NA,NA,NA,NA,NA,"FKBP1A","RGS2","FKBP1A","CCND2",NA,"PLSCR1","HIBCH","MAP4K2","DDX49","ACP5","AHNAK","DAPK2","FKBP1A","  KLF7",NA,NA,NA,"IFI6","GOLIM4",NA,"KIR2DL4",NA,"MCM6","MYO1B","KRT19","BIRC5","FAM133B","CLU","RARRES1","VCAN","FGF7","BNIP3L","PLN","TIMP1","S100A13","IL1RL1","MSMB","CRYAB","IFI30","SMIM14","HLA-DQA1","TAGLN","MRC1","CCL5","SPOCK2","GZMB","COX4I2","TK1","PPIF","CLIC3","IGLL5","ICOS","SIPA1L1","SAT1","HLA-DRB1","KRT6A","ANXA3","PEBP4","TIMP3","IFI27","HLA-DQB2","RAMP2","C7","MS4A8","CLEC14A","RARRES2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TIGIT"
"UBE2T","MXRA8",NA,"XPO5",NA,"CA9","S100A9",NA,"IL6","HCLS1","SPATA18","TMEM97","PODXL","POSTN","GPR158","FCRL1","CENPF","FNDC9","ZNF80","ITM2A","PHTF2",NA,"TC2N","TRMT2A","C16orf86","KCNA2",NA,"FKBP11",NA,"VPS18","AC020916.1","TLR1","ANKRD22","SBNO2","ATP8B4","NCR1","DENND4A","MPIG6B","NCAPD3",NA,"FBXL15","AL392172.1","IQSEC3","MAT1A","SLC29A1","SPP1",NA,NA,"ANGPTL4","MAT2A","AL132996.1",NA,"SEMA7A","PPP1R9B","PAK1","ICOSLG","SFTPB","SCUBE1","COL18A1","DDX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDGFRB",NA,NA,NA,NA,NA,NA,"BST2","RGS1","RHOC","SERPINB9",NA,"CPT2","AL359834.1","AP002387.2","ARL6IP1","MIR155HG","FBXO21","CHN1","BST2","  ADAM19",NA,NA,NA,"IFIH1","HAVCR2",NA,NA,NA,"GADD45G","PGF","PTPRC","HMGB2","FUS","MFAP4","CYP1B1","SDC1","SSTR2","SH3BP5","SOD3","MT2A","SPINK1","RGS2","BPIFA1","MYLK","CCL18","TCL1A","DAPP1","TPM4","SERPINA1","CD7","CCR7","TRGC2","COL4A2","MS4A6A","IL1B","BCL11A","IGLC7","DUSP4","DOCK4","FCER1G","IDO1","AGR2","TSPAN13","LAMP3","TM4SF1","DEPP1","S100B","ID1","SERPINF1","C5orf49","MT1E","CTHRC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEN1","THBS2",NA,"BYSL",NA,"FOSL1","PDK1",NA,"TREM1","ITGAX","OMG","SLC4A4","ADGRL4","DCN","AL136985.2","FCMR","DTL","LINC02195","TSHZ1","JARID2","TNFRSF4",NA,"AKIRIN1","SEZ6","ARSA","MYO15A",NA,"HINT2",NA,"BRI3","LINC01270","SNUPN","EIF2AK2","MAST3","AC079331.1","GNG2","PARVB","SLC24A3","DLG2",NA,"RTCA","AC004921.1","AL109754.1","AP2A2","HTRA4","TM4SF19",NA,NA,"ERO1A","FCN1","AC133919.1",NA,"PRMT9","DAPP1","PEA15","AC106791.1","AC011591.1","COBL","CARMN","TTC33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDGFRA",NA,NA,NA,NA,NA,NA,"TPI1","IL6ST","ICOS","BCL2L1",NA,"PBX3","SMCO4","DYNLT3","U2AF1","TIFA","PARP8","PHLDA1","TPI1","  TXK",NA,NA,NA,"IFIT1","CXCL13",NA,NA,NA,"PARP9","ITGA1","COX6C","TUBB","HSPA1B","MFAP5","IFIT1","COL5A2","FABP4","ADM","S100A4","ADIRF","SCGB3A1","TPSD1","SERPINB3","SPARCL1","CCL3","GNG7","EBI3","TIMP1","VSIG4","XCL2","PIK3IP1","IFNG","NDUFA4L2","AIF1","IL1RN","PTGDS","IGKV3-20","IL2RA","GAB2","MTSS1","NAAA","ALDH3A1","AQP4","HOPX","LYVE1","IL1RL1","AREG","EPAS1","COL1A2","GSTA1","CALCRL","COL6A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMC4","AXL",NA,"C19orf48",NA,"TGFA","CDCP1",NA,"CCL20","ITGB2","DYNLRB2","MUC5B","SHANK3","TMEM119","AL603840.1","PRDM2","MCM10","TNFRSF9","PAF1","SESN1","AC133644.2",NA,"BCL11B","AC093599.1","AC007389.1","ZBTB40",NA,"AC005261.2",NA,"RALGDS","CMTM6","PPM1F","IRF1","AL021707.6","SLC10A2","MYBL1","SPINK9","RBFA","SPAG5",NA,"FGF23","SLC4A7","ADAM17","MPP1","SLC47A1","MIF-AS1",NA,NA,NA,"AC009831.5","CNEP1R1",NA,"SHD","GRSF1","FAM109A","PPP1R3G","MACROD2","CAV2","CSPG4","SUMO4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIR155HG","TOX","DUSP4","SYNGR2",NA,"GPD2","NBPF14","SYPL1","MAEA","MSC","SRGN","SARDH","MIR155HG","  MB21D2",NA,NA,NA,"IFIT1B","NAB1",NA,NA,NA,"ZWILCH","CAMK2N1","BTG1","TPX2","SQSTM1","FBLN1","LAP3","AEBP1","ABCC9","LDHA","CSRP1","CLIC4","MACROD2","CTSG","SCGB3A2","SOD3","CCL2","ARHGAP24","GPR183","H4C3","LSAMP","CCL3","KLRB1","CXCL13","PDGFRB","LYZ","PI3","NR4A3","HBB","CXCL13","IL1R2","TBXAS1","RGS10","CXCL14","NTM","LRRK2","CNN3","EDN1","CCL17","AQP1","APOD","PIERCE1","SPARCL1","THY1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CEP55","COL5A2",NA,"FARSA",NA,NA,"SLC16A3",NA,"LYN","RNASE6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PTTG1","BTLA","LAYN","HSPB1",NA,"PLSCR2","NDUFB3","PGGHG","LRRC41","HLA-DQA1","GGA2","ARHGAP11A","PTTG1","  AHR",NA,NA,NA,"IFIT2",NA,NA,NA,NA,"CEP89","PDGFA","CCL3","CCNB1","SLC2A3","CCDC80","TNFSF13B","SPARC","MYC","EGLN3","LBH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DNMT1","NID2",NA,"CCDC86",NA,NA,"EPHA2",NA,"CXCL3","LST1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD63","CD200","COX5A","PSMC3",NA,"NPTXR","AC017002.3","BEX2","SRSF2","ADAM19","MORF4L1","KIF5C","CD63","  TAF4B",NA,NA,NA,"IFIT3",NA,NA,NA,NA,"PRR11","IGFBP7","CCL4L2","ASPM","SLC38A2","MGST1","CCL11","THBS2","IRF1","ENO2","WFDC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCM2","COL8A1",NA,"BCL2L12",NA,NA,"PLK1",NA,"IL1B","GMFG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMSN1","ZBED2","CCND2","CD177",NA,"SEPT4","TP53INP1","ANTXR2","DUSP14","TSC22D1","BACH2","TMIGD2","SAMSN1","  FAM13A",NA,NA,NA,"IFITM1",NA,NA,NA,NA,"SYVN1","Sep.04","EZR","PRC1","FOSB","PTGDS","TNFAIP3","NBL1","PDLIM3","MME","MYLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CENPW","DCN",NA,"C10orf2",NA,NA,"CA9",NA,"IL1R2","LILRB4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RGS1","TNFSF8","MAGEH1","HSPA5",NA,"CTLA4","TIFA","FXYD7","TERF1","CKLF","MALT1","DFNB31","RGS1","  PTGER2",NA,NA,NA,"IFITM2",NA,NA,NA,NA,"C16orf87","NOTCH3","LAPTM5","CENPE","SLC5A3","IGF2","WARS","SULF1","GGT5","CCDC85B","PTP4A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXM1","GGT5",NA,"IPO4",NA,NA,"CDCA2",NA,"AQP9","C3AR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD27-AS1","CTLA4","IGFLR1","LAIR2",NA,"CD160","TIAM1","ITGA6","TMEM39A","GBP1","U2AF1","KIAA0101","CD27-AS1","  BCL2",NA,NA,NA,"IFNA1",NA,NA,NA,NA,"TMEM199","TBX2","KRT18","RRM2","ABL2","CXCL12","PTGDS","SFRP4","NABP1","PLOD2","SORBS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMNB1","ANGPTL2",NA,"PUS1",NA,NA,"FOSL1",NA,"IL2RA","C5AR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ITGAE","LINC00892","COMMD3","DUSP4",NA,"GAS2","PLSCR1","LDLRAP1","TSN","GZMB","GATA3","UAP1L1","ITGAE","  CISH",NA,NA,NA,"IFNA14",NA,NA,NA,NA,"IKZF3","A2M","CORO1A","ANLN","ELL2","SRPX","SOD2","COL5A1","C11orf96","PKM","LMOD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CKS1B","CD248",NA,"RPP40",NA,NA,"ARNTL2",NA,"GPR97","FCGR1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIR4632","SNX9","SLAMF1","CRADD",NA,"CCL3L3","YARS","C15orf61","APLP2","STAT1","TLK1","RBPJ","MIR4632","  AP3M2",NA,NA,NA,"IFNA2",NA,NA,NA,NA,"PPP2R3B","OLFML2A","REL","CDK1","EGR1","S100A10","BIRC3","ITGBL1","LHFPL6","CA12","PHLDA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
